HIP,VMAG,RA_DEG,DEC_DEG
 17588, 6.43,56.51203181,24.5280059
105689, 6.35,321.09630045,24.52841724
 17579, 5.76,56.47693278,24.55462128
  4317, 6.19,13.81107289,24.55709613
116465, 6.44,353.98308975,24.56098741
 86667, 5.56,265.61832228,24.56431006
 61071, 5.47,187.75236725,24.56718941
 27468, 4.88,87.25399777,24.56755473
  5742, 4.67,18.43723014,24.58376482
 31650, 6.44,99.36371266,24.59084471
 22949, 6.33,74.06496636,24.59225291
 31850, 6.43,99.88112691,24.59994297
112748, 3.51,342.5004181,24.60168486
 66417, 5.72,204.24624858,24.61330297
  3269, 6.06,10.39989696,24.62906534
 12189, 6.48,39.25181558,24.64725663
 82504, 5.03,252.93856397,24.65641963
 54487, 5.70,167.20451678,24.6584498
 95771, 4.44,292.17671261,24.66516482
 99951, 5.30,304.19615246,24.67114227
 50516, 6.42,154.75309046,24.71212042
 15861, 5.50,51.07693671,24.72418789
 53417, 4.30,163.90353339,24.74975451
 95785, 5.82,292.23782315,24.76868131
 60327, 6.21,185.54526433,24.77387685
 98609, 5.88,300.43627799,24.80042535
 17527, 5.66,56.29052841,24.83937337
 84379, 3.12,258.75801735,24.83958739
 62523, 6.29,192.19693108,24.84048369
 81670, 6.07,250.25251666,24.85869984
 73996, 4.93,226.82477948,24.86959294
 35025, 5.84,108.67476926,24.88520186
 95492, 6.19,291.35779819,24.91430832
 98636, 5.23,300.50572521,24.93787365
109602, 5.97,333.03369809,24.950637
 75125, 6.36,230.27873641,24.95806599
 17759, 6.44,57.02732709,24.98848495
 97765, 5.54,298.00664208,24.99217156
 73568, 4.80,225.52713391,25.00825646
 10535, 5.57,33.92847664,25.0432553
 30501, 6.35,96.18227627,25.04871782
 23088, 5.79,74.53906826,25.05052129
 35846, 5.04,110.8689755,25.05060041
 39263, 6.32,120.43238778,25.08943685
 69226, 4.82,212.59978522,25.09182293
 75674, 6.01,231.91195681,25.10165712
 74096, 5.82,227.14818718,25.10863675
 32246, 3.06,100.98304088,25.13115531
118131, 4.63,359.43979002,25.14147936
 25695, 5.47,82.31871986,25.15030596
115806, 5.99,351.91820403,25.1673687
 46058, 6.41,140.88272405,25.1828384
 13121, 5.89,42.19112221,25.18807322
 21689, 6.21,69.84640616,25.2183027
 57240, 6.02,176.05488261,25.21830378
 11670, 5.88,37.63464227,25.23521368
 14376, 5.45,46.36119708,25.25519906
102388, 4.92,311.21884679,25.27104823
105660, 6.20,321.03093362,25.31240151
 17181, 6.11,55.19293082,25.32952639
 70310, 6.22,215.77884593,25.33801798
109176, 3.77,331.75197729,25.3450461
 82987, 6.27,254.37933698,25.35280257
 50336, 5.84,154.1743314,25.37069774
 33277, 5.74,103.82787799,25.37563643
 97402, 6.00,296.95207186,25.38411181
 39191, 5.87,120.23275932,25.39282019
  5494, 5.81,17.58103932,25.45803989
   716, 6.24,2.21695394,25.46285169
114155, 4.76,346.77807997,25.46833959
 53355, 6.19,163.67584742,25.49072336
106872, 6.18,324.68818128,25.49881799
 53492, 6.36,164.14351153,25.50026291
 83367, 5.76,255.57775223,25.50537839
 40023, 5.73,122.61344988,25.50817993
 84821, 5.36,260.04094409,25.53764398
109276, 6.08,332.07190211,25.54361178
107502, 6.28,326.59934972,25.56337264
 27353, 6.48,86.89443423,25.56864035
 17954, 5.24,57.57881165,25.57964862
 60525, 6.41,186.1117018,25.58242997
 99824, 4.79,303.81621226,25.59196924
 87194, 5.09,267.20478791,25.62296216
 20430, 5.38,65.6455435,25.62935771
 12744, 6.35,40.96353093,25.63833202
107354, 4.14,326.16126755,25.64500284
 15557, 6.14,50.10652697,25.66296628
 18201, 6.35,58.39360035,25.68296603
 67239, 5.97,206.68056228,25.70238073
  9859, 6.01,31.70509566,25.70458883
 82780, 6.06,253.75895431,25.73072818
  7874, 6.20,25.32624343,25.74581125
 97077, 5.50,295.92882357,25.77187257
 10540, 5.79,33.94139916,25.78309877
 37704, 5.30,116.02884762,25.78421056
101300, 6.37,307.99244679,25.80502621
 40007, 6.44,122.55464962,25.84455571
 60351, 4.78,185.62632982,25.84618178
 59468, 5.66,182.96333771,25.87035539
101641, 6.40,309.03467615,25.88261861
 26640, 5.18,84.93413604,25.89714891
 60904, 5.29,187.22799077,25.91288804
 47550, 6.26,145.41040299,25.9129554
 33650, 6.40,104.86639602,25.91418673
115389, 6.38,350.61907358,25.91850998
108022, 5.09,328.26567758,25.92513878
  9621, 5.64,30.91359346,25.93544879
 10203, 6.01,32.8002511,25.93695537
 10053, 4.98,32.35535861,25.93997268
 28237, 4.81,89.49857371,25.95391597
 60168, 6.16,185.07434995,26.00182892
 48455, 3.88,148.19149028,26.00708498
 60066, 6.44,184.75846987,26.00837126
 87747, 5.47,268.85494207,26.04997848
 77512, 4.59,237.39874182,26.06854936
 33595, 6.20,104.69798197,26.08085056
 88817, 5.79,271.9562881,26.09726716
 60514, 5.17,186.07724865,26.09861325
 88818, 5.83,271.95651031,26.10122114
 85693, 4.41,262.68457505,26.1106045
105703, 5.67,321.1415567,26.17454472
 46146, 4.47,141.16366395,26.18244091
 98458, 6.49,300.06399327,26.18790438
 93256, 5.26,284.93928575,26.23043204
 95260, 5.22,290.71202082,26.2624297
 93393, 5.69,285.32232152,26.29143333
 76952, 3.81,235.68599269,26.29551419
 74087, 5.67,227.09908475,26.30118271
 52422, 5.51,160.75811147,26.32569732
101716, 5.59,309.26942755,26.46197499
 14109, 5.91,45.47562665,26.46234187
 99531, 5.91,303.00291076,26.47883104
 19513, 5.39,62.70783742,26.48103948
 71995, 4.80,220.85571623,26.52789077
 96016, 5.89,292.84005924,26.61710997
 26571, 6.45,84.73901439,26.61809415
 60170, 5.52,185.08216696,26.6197509
 44892, 5.95,137.19758758,26.63001213
   399, 6.25,1.23302998,26.64879958
 92088, 4.83,281.51861708,26.66207055
 79441, 6.48,243.18927382,26.67065993
109023, 5.75,331.29714774,26.67361826
 71094, 6.00,218.08446559,26.67734238
 35253, 6.38,109.26401639,26.68980471
 76267, 2.22,233.67162293,26.71491041
 94290, 6.35,287.87900681,26.73594891
110992, 5.79,337.29254382,26.76320924
 38538, 4.97,118.37431874,26.76585858
 99518, 5.51,302.94989008,26.80901561
 60746, 4.98,186.74710034,26.8257216
114526, 6.19,347.95547912,26.84757838
 34722, 5.75,107.84616679,26.85666896
 78159, 4.14,239.39709121,26.87802632
 85313, 6.38,261.5035957,26.87868518
 36962, 4.06,113.98071783,26.89600343
 14748, 6.02,47.61268192,26.89607076
 99404, 5.51,302.63968695,26.90413736
 81729, 5.92,250.40291009,26.91698945
    34, 6.43,0.09946973,26.91823821
104172, 6.13,316.59771242,26.92440789
 26396, 5.83,84.28682553,26.92452823
110346, 6.46,335.25019994,26.93518051
 41404, 6.30,126.69614859,26.9354857
 73745, 4.52,226.11190457,26.94765981
  1076, 6.24,3.34972158,26.98762497
 11415, 6.14,36.78023268,27.01257767
110907, 6.48,337.04645171,27.01888696
 60197, 6.32,185.17237629,27.05483793
 12489, 5.30,40.17097186,27.06100903
 15514, 5.91,49.9825537,27.07130717
 72105, 2.35,221.24687869,27.07417383
   171, 5.80,0.54018776,27.08448905
 97573, 6.46,297.48252498,27.08517105
103004, 4.56,313.0321898,27.09712771
 97091, 6.27,295.98322359,27.13540609
 50109, 6.05,153.45718363,27.13582714
  4366, 6.08,13.99384283,27.20935396
 40843, 5.13,125.01613464,27.21862138
 34860, 6.46,108.20449197,27.22506034
 14893, 5.78,48.05932746,27.25701296
 13209, 3.61,42.49578911,27.26079044
  6193, 4.74,19.86657455,27.26408682
 60697, 4.92,186.60030726,27.26826273
 59364, 6.01,182.69209512,27.2815285
  1215, 6.35,3.79397762,27.28347715
 20250, 4.97,65.08847817,27.35094069
 68478, 6.23,210.29388659,27.38654762
 90256, 6.27,276.24358491,27.39481834
 70385, 6.39,216.00826487,27.41318794
 79686, 6.14,243.94727071,27.42217655
 68103, 5.02,209.14234407,27.49219844
 39607, 6.21,121.40439059,27.52976278
 62763, 4.93,192.92469926,27.54073393
 62576, 5.76,192.32296815,27.55232611
 36325, 6.36,112.16621622,27.55287954
 64077, 6.20,196.97358344,27.55610799
 86153, 6.37,264.08926229,27.56680721
 28500, 6.04,90.25189136,27.572367
 19171, 5.18,61.6516583,27.60002519
 15696, 5.55,50.54954371,27.60757659
105966, 5.39,321.91679163,27.60854356
 27830, 4.56,88.33184814,27.61228536
 64022, 4.80,196.79461606,27.62490672
 35941, 5.77,111.13935024,27.63781901
 26291, 6.27,83.9813217,27.6624233
   410, 6.47,1.25472644,27.67479979
 12719, 4.65,40.86296031,27.70717078
  3885, 5.55,12.47128657,27.71031105
 86974, 3.42,266.61549553,27.72249917
 98543, 4.66,300.27504217,27.75356392
 48895, 6.48,149.60881468,27.75906843
 56601, 5.80,174.07475383,27.78130214
 39424, 4.94,120.87957982,27.79441794
 36046, 3.78,111.43198371,27.79828561
109977, 6.38,334.12356919,27.80404024
  9132, 5.84,29.43223051,27.8045238
 99874, 4.50,303.94232258,27.8142285
 14719, 6.42,47.5367829,27.81988947
 64394, 4.23,197.97051117,27.87603769
 41377, 5.58,126.61553314,27.89386239
 35152, 5.75,108.98823076,27.89742666
 22697, 5.97,73.19619789,27.89757233
 44342, 6.07,135.45367284,27.90278284
 92768, 5.64,283.55521736,27.90970126
 36429, 5.01,112.4532548,27.91619925
 94685, 6.18,288.99786092,27.92630021
 43834, 5.23,133.91537004,27.92756265
 24984, 6.35,80.24726681,27.95729708
 95947, 3.05,292.68035529,27.9596948
 95951, 5.12,292.68915293,27.9652789
 27629, 5.60,87.74213255,27.96783335
 52959, 6.05,162.47388998,27.97387214
 31434, 5.26,98.80025751,28.02234399
 37826, 1.16,116.33068263,28.02631031
 24019, 5.93,77.43773063,28.03060835
103200, 5.03,313.64015502,28.05763154
 66725, 6.22,205.16301341,28.06514059
113881, 2.44,345.94305575,28.08245462
 36393, 5.07,112.33526392,28.1184038
 77442, 5.89,237.1434012,28.15677692
 60098, 6.38,184.8735876,28.15722194
 34367, 6.47,106.85367604,28.17669553
 86130, 6.40,264.03375242,28.18501951
 32019, 6.45,100.33707287,28.19664431
106595, 6.25,323.82926831,28.19768744
   728, 6.47,2.25065511,28.24755645
102949, 5.66,312.86764739,28.25051868
 43575, 6.25,133.11916908,28.25917608
 31852, 6.02,99.88801566,28.26315774
 60742, 4.35,186.73469831,28.26861975
 14232, 6.38,45.8754713,28.26995604
  2583, 6.26,8.20454088,28.28022584
110371, 4.78,335.33053166,28.33051592
 43587, 5.96,133.15055377,28.33138843
116119, 6.41,352.92937294,28.40352227
 85790, 5.66,262.95655998,28.40743646
 97572, 6.45,297.47799734,28.43968047
  5772, 6.33,18.52027175,28.52970567
 59489, 6.47,183.00404877,28.53646316
 25428, 1.65,81.57290804,28.60787346
109730, 5.87,333.4110424,28.60802681
 21819, 5.73,70.33223225,28.61506693
 72552, 5.80,222.49327659,28.61583341
 93843, 5.53,286.65701713,28.6283896
 10793, 5.29,34.73745342,28.64267411
 67782, 5.91,208.29317893,28.64806212
 50316, 6.46,154.117184,28.68270332
 10446, 6.35,33.65781644,28.69142584
 99738, 5.19,303.56050449,28.69486353
 16042, 6.47,51.64733938,28.71534096
  6315, 5.23,20.28064145,28.73838983
107310, 4.49,326.03501874,28.74322228
 84934, 6.37,260.38013023,28.75809921
 43103, 4.03,131.67430955,28.76000509
 88794, 3.84,271.88562824,28.76247025
 92550, 6.22,282.89954454,28.78365926
107975, 5.52,328.12481712,28.79369216
 84691, 5.68,259.7020634,28.82298375
117500, 5.95,357.41396883,28.84232813
 89935, 5.12,275.25423981,28.86983516
 37629, 4.23,115.82785545,28.8840717
 25192, 6.45,80.84525767,28.93683899
 59923, 5.71,184.37748884,28.93710321
 28117, 6.35,89.14069946,28.9422714
 21323, 5.88,68.65830037,28.96120368
109056, 5.69,331.39439437,28.96400385
 32311, 5.42,101.18943633,28.97098912
 31737, 5.76,99.59591342,28.98439129
  4510, 5.44,14.4589515,28.9922356
 19205, 5.21,61.75215574,29.00128762
   544, 6.07,1.65221045,29.02193518
 15549, 4.47,50.08485949,29.04849835
 14677, 5.74,47.40303182,29.07711221
   677, 2.07,2.09653333,29.09082805
 39958, 6.47,122.3966208,29.09309528
 75695, 3.66,231.95771631,29.10549164
100018, 6.24,304.38140202,29.14750941
 79757, 5.80,244.18654828,29.1503022
 74596, 5.28,228.62168817,29.16422593
 25730, 6.20,82.41931237,29.18657825
 26606, 5.98,84.8263042,29.21523028
 13061, 4.52,41.97683942,29.24742385
 87933, 3.70,269.44096106,29.24792527
112051, 4.80,340.43920724,29.3076892
 50303, 5.49,154.06033082,29.31055982
  3031, 4.34,9.63958024,29.312369
 87308, 5.51,267.59529976,29.32202669
 96503, 6.43,294.29007444,29.33371247
 34017, 5.93,105.87647681,29.33909345
117073, 4.93,355.99765846,29.36155278
 52882, 6.15,162.23867399,29.41614877
114607, 6.34,348.26669268,29.44162201
 96302, 5.39,293.71216081,29.46291111
 26781, 6.40,85.33736027,29.48748098
 29696, 4.32,93.84473576,29.49871224
 28930, 6.01,91.59349085,29.51242509
 30200, 6.41,95.29963245,29.54092745
111191, 6.33,337.89321398,29.54283895
 25001, 5.66,80.30286824,29.56988462
  8796, 3.42,28.27041595,29.57939727
 50904, 6.36,155.92402043,29.61588746
 75049, 5.51,230.03599149,29.61631109
 95372, 4.99,291.03154901,29.6213112
 48982, 5.75,149.9011569,29.64532453
103079, 6.36,313.28071316,29.64925374
 44818, 5.42,137.00029758,29.65422729
 40240, 5.62,123.28697716,29.6565862
  5034, 6.20,16.11487415,29.65909865
 89827, 6.01,274.96696427,29.66638344
 11486, 5.29,37.04162643,29.66953828
 71284, 4.47,218.66954381,29.74480735
  2355, 5.20,7.53056566,29.75169567
114725, 6.41,348.59050295,29.77185
102033, 6.02,310.15110122,29.8054475
 82422, 5.73,252.66234241,29.80654506
 90342, 5.81,276.49488169,29.82898959
 78493, 4.98,240.36079431,29.85107821
 89925, 5.61,275.23737263,29.85879387
 98767, 5.73,300.90394052,29.89807932
104822, 6.18,318.54284318,29.90096125
 24193, 6.42,77.9096236,29.90363622
 93770, 6.32,286.44637945,29.9217018
 11548, 5.89,37.20224439,29.93158402
 47701, 5.64,145.88863057,29.97472479
 76456, 6.46,234.22236763,29.99132177
  7906, 5.97,25.413509,30.04713542
106661, 6.36,324.05840594,30.05527642
  5679, 6.24,18.24774657,30.06430791
  5586, 4.51,17.91494471,30.08972962
 96683, 4.68,294.84418456,30.1532335
107763, 5.07,327.46117477,30.17427852
 87998, 4.41,269.62562385,30.18926892
104371, 5.60,317.16196997,30.20568797
 25492, 5.69,81.78446999,30.20861412
112158, 2.93,340.75053573,30.22130866
104732, 3.21,318.23408977,30.22708128
 44031, 6.25,134.49430922,30.23375878
 34693, 4.41,107.78496505,30.24528065
 60018, 6.23,184.631536,30.24933506
 75312, 4.99,230.80094284,30.28824114
 10280, 4.94,33.09301632,30.30321507
105558, 6.07,320.67513322,30.30986401
101899, 5.68,309.74806489,30.33442469
 20904, 6.38,67.21656906,30.36154112
101076, 4.01,307.348879,30.36855661
 71053, 3.57,217.95774098,30.37114497
115271, 5.58,350.20626846,30.4150884
 70051, 6.45,215.03613336,30.42914436
112368, 6.37,341.39432691,30.44340669
 88929, 6.36,272.292425,30.46919267
 26536, 5.40,84.65874822,30.49244147
 30827, 5.75,97.14203636,30.49306993
 23583, 6.14,76.06065446,30.49461984
 94630, 5.88,288.8534831,30.52644519
109493, 6.30,332.71540024,30.55304243
 90923, 5.47,278.20812019,30.55418062
 15154, 5.61,48.83519839,30.55667481
 88745, 5.05,271.75669828,30.56186809
 43721, 5.40,133.56126962,30.57917723
 97028, 6.08,295.78998146,30.67788039
 52638, 5.36,161.46630065,30.68240198
 42954, 6.12,131.33926878,30.69776209
102453, 4.22,311.41566302,30.7196568
 93720, 6.07,286.24280008,30.73344797
 63462, 4.88,195.06868941,30.78503676
 86178, 6.04,264.15302243,30.78519255
 91533, 6.43,280.00805744,30.84938758
  3092, 3.27,9.83165567,30.86122579
 80181, 4.86,245.52454222,30.89173424
 83207, 3.92,255.07252582,30.92633926
  1630, 5.89,5.10163324,30.93561514
 35345, 6.19,109.51705909,30.95592678
 36896, 5.34,113.78673794,30.9609101
 45058, 6.04,137.66168928,30.9632192
112032, 6.36,340.38031252,30.96585875
 98325, 5.51,299.65816165,30.98367174
 66690, 6.21,205.0651163,31.01181276
 28517, 6.18,90.29189835,31.03451677
 15323, 6.40,49.41715145,31.12718548
 25291, 5.94,81.16052742,31.14316298
 85715, 5.63,262.73071285,31.15810073
 47168, 5.57,144.17854374,31.16184064
 18094, 6.22,58.01855904,31.16866588
104185, 5.77,316.62600709,31.18466842
 67384, 5.61,207.16141241,31.19011458
 86462, 6.05,264.98968601,31.2024431
 83834, 6.44,257.00290075,31.20623662
 25290, 6.30,81.16018419,31.22393349
100486, 6.09,305.65547104,31.26502064
 47544, 5.90,145.39627242,31.27784047
 94311, 5.93,287.94171276,31.2834636
 75919, 6.45,232.59491496,31.28597597
 86506, 6.30,265.17178162,31.28766077
116310, 4.97,353.48813881,31.32532196
 26712, 6.04,85.14962767,31.35821889
 76127, 4.14,233.23248309,31.35915517
 89172, 4.96,272.97569523,31.4052884
  5544, 5.15,17.7782219,31.42476555
 22393, 5.57,72.30347923,31.43762493
 20704, 5.29,66.52607257,31.43920664
 50218, 6.47,153.77651322,31.46807457
 86925, 6.22,266.41763106,31.50468387
  1493, 5.88,4.65924059,31.51723388
 10220, 6.24,32.85416096,31.52642246
 55203, 3.79,,
  1208, 6.34,3.77886512,31.53573771
101765, 6.32,309.38238346,31.57254134
 81693, 2.81,250.32282132,31.60188695
 49658, 6.23,152.06642598,31.60427591
 12160, 6.07,39.1793771,31.60766603
 91675, 6.41,280.42210755,31.61759677
 52366, 6.02,160.54695661,31.69704343
 82587, 5.34,253.24216797,31.70171538
 27973, 5.90,88.74591834,31.70193276
 77397, 6.41,237.0074688,31.73572158
 93718, 5.63,286.24093053,31.74425746
  6025, 6.36,19.35059759,31.74460911
 57029, 5.73,175.39375241,31.7459835
 92243, 6.06,281.98905393,31.75684463
 36366, 4.16,112.27754045,31.78407932
 74561, 5.98,228.52506116,31.78791816
 70892, 6.06,217.45701807,31.7911712
 11432, 5.55,36.86578353,31.80134872
  4889, 5.50,15.70452742,31.80433674
115355, 5.35,350.4788585,31.81248117
110873, 6.00,336.94258454,31.83997497
 18246, 2.84,58.53299363,31.88365776
 83365, 6.41,255.57121184,31.88406501
 36850, 1.58,113.65001898,31.88863645
 26718, 6.23,85.17520877,31.92061792
 49081, 5.37,150.25425132,31.9247146
 91883, 5.68,280.9650595,31.92691949
 13775, 5.10,44.32200201,31.93429432
 42538, 6.21,130.07630863,31.94197425
 20231, 6.16,65.04145111,31.9532067
 98701, 6.39,300.70335846,31.95880063
 52098, 4.68,159.68005265,31.97622008
 37339, 6.16,114.97540702,32.00982411
  5319, 6.23,17.00501793,32.01219214
 68065, 6.31,209.04392096,32.03248107
 27661, 6.28,87.85726997,32.12469631
 93279, 4.94,285.00342257,32.14549051
  5175, 6.28,16.54664936,32.18154253
 15241, 5.98,49.14663457,32.18421948
100587, 4.43,305.96498335,32.19018607
  8086, 6.32,25.95895146,32.19201138
 25984, 4.71,83.18197584,32.1920314
 17732, 6.26,56.95431974,32.19549815
 98863, 5.62,301.15073631,32.21862467
106003, 5.75,322.03399511,32.22513677
 88636, 5.72,271.4566582,32.23072212
 44307, 5.89,135.35053849,32.25229474
 58369, 6.42,179.53020284,32.2740587
 17448, 3.84,56.07969347,32.28827325
 69316, 6.14,212.81306894,32.29579911
 73068, 6.12,223.99429053,32.3000706
102066, 5.53,310.26058373,32.30731586
 80247, 6.41,245.7353487,32.33303005
 44574, 6.46,136.22967098,32.37698738
 51556, 5.90,157.96401631,32.3795376
115591, 5.56,351.21175378,32.38487495
 44154, 5.23,134.88618568,32.41864339
 96977, 5.93,295.68585235,32.42674436
105390, 6.45,320.20838513,32.45233066
 31173, 5.82,98.11334517,32.45494059
 21038, 6.18,67.66000962,32.45781487
 84862, 5.38,260.16447313,32.47027246
 43584, 5.67,133.14426783,32.47412331
 93917, 5.20,286.85623123,32.50166027
 75000, 6.33,229.87530891,32.51488753
 77048, 5.57,235.99716849,32.51582804
 71243, 6.32,218.54847412,32.53446287
 44825, 6.47,137.01754785,32.54045613
 92405, 5.22,282.47052043,32.55108873
 82426, 6.16,252.67972265,32.55355943
 30741, 6.43,96.89798668,32.56311006
111068, 5.64,337.50746956,32.57267245
 22407, 5.84,72.32941395,32.58826794
 32740, 5.72,102.42224358,32.60687904
105432, 6.05,320.34136809,32.61276805
 28644, 6.23,90.72965494,32.63621103
 24504, 5.01,78.85171534,32.6875699
  8433, 5.78,27.17366149,32.68948705
 93194, 3.25,284.73593568,32.68955312
 29451, 5.78,93.08387494,32.69338941
 72124, 6.27,221.30700457,32.78851016
 42365, 5.96,129.57915784,32.80202805
 92398, 5.93,282.44130295,32.81283298
114187, 6.13,346.86557899,32.82537306
102993, 6.42,313.00162315,32.84891554
 15191, 6.30,48.94645147,32.85666604
 22003, 6.49,70.95113685,32.86556708
 97307, 6.18,296.64598291,32.88860483
 12200, 6.23,39.27713577,32.89101724
 93017, 5.20,284.25612303,32.90162351
 45896, 6.16,140.36322747,32.9022065
116505, 6.35,354.12715115,32.9041973
 43932, 5.44,134.23597642,32.91058931
  1657, 5.79,5.18974442,32.91122853
 75178, 5.38,230.45253799,32.93366086
108969, 6.36,331.14380705,32.94176333
108632, 6.46,330.11129256,33.00578827
 59856, 4.99,184.1257284,33.06179861
 17886, 5.14,57.3862602,33.09138142
 55219, 3.49,169.61981385,33.09423881
 84573, 4.80,259.33154372,33.10011419
  5936, 6.04,19.07875996,33.11480731
 23015, 2.69,74.24840098,33.16613537
 58460, 5.95,179.82307392,33.16702114
109352, 5.58,332.30698173,33.1724976
109410, 4.28,332.49688603,33.17826747
  1123, 6.22,3.50952703,33.20608481
 88190, 6.01,270.1515728,33.21373928
 95319, 6.37,290.89148075,33.22157011
 38319, 6.06,117.75987223,33.2336363
 61309, 5.42,188.41210253,33.24766003
 25475, 6.18,81.71364799,33.26228774
  9570, 5.50,30.7415286,33.28415151
 43410, 6.22,132.63444521,33.28525915
 78459, 5.39,240.26166247,33.30538815
 88277, 6.18,270.39953406,33.31121818
 74666, 3.46,228.87543241,33.31510222
 79350, 6.30,242.91498299,33.34272966
 10559, 5.25,33.98456296,33.35897589
 92420, 3.52,282.51997462,33.36267788
 24727, 4.54,79.54395049,33.37200411
 57805, 6.25,177.78964274,33.37496331
 61320, 6.24,188.44754305,33.38469496
 38016, 5.14,116.8764029,33.41576665
 97485, 6.42,297.21083513,33.43729726
103145, 5.47,313.47461043,33.43780855
 89156, 5.98,272.93796497,33.44702748
 55821, 6.33,171.60659859,33.4505652
 91235, 5.41,279.15562439,33.46903738
116355, 5.63,353.65919426,33.4972759
 53426, 5.02,163.93526063,33.50699574
 95235, 6.09,290.63896106,33.51823541
 62972, 6.25,193.55478295,33.53440353
 15876, 5.78,51.12366306,33.53601771
 26463, 6.36,84.4408133,33.55915507
 83313, 5.27,255.40149728,33.56826922
  2475, 5.88,7.85668759,33.58168169
 19525, 5.75,62.74592506,33.5868138
 28861, 6.23,91.39125755,33.59907187
 93437, 6.39,285.45153751,33.62125983
 56784, 6.29,174.63472339,33.62586247
 46652, 5.87,142.68013936,33.65582773
 33421, 5.91,104.25223594,33.68103629
 80214, 5.40,245.62175969,33.70335685
 50935, 5.52,156.03589322,33.71853542
  2912, 4.34,9.22016239,33.71935227
118281, 5.81,359.87222432,33.72413297
 97295, 5.00,296.6065996,33.72868813
 99841, 5.70,303.84913091,33.7293702
 24799, 5.38,79.7500805,33.74846576
 25580, 6.41,82.00384487,33.76421211
 24740, 6.15,79.57870341,33.76741903
 51056, 4.72,156.47861301,33.79626364
 80197, 5.20,245.58925615,33.79914473
 93354, 6.04,285.22998992,33.80215041
 16168, 5.72,52.08616659,33.80769703
 34428, 6.31,107.05532498,33.83245659
 11651, 6.26,37.56899446,33.83384234
 10670, 4.03,34.32848216,33.84732099
 79607, 5.23,243.67100328,33.85882404
 44897, 5.95,137.21335301,33.88249742
 50860, 5.89,155.776407,33.90815509
 27778, 6.04,88.16700104,33.91744132
  4552, 5.99,14.55914315,33.95105921
 24879, 5.05,80.00383769,33.95806265
 20591, 5.77,66.15593384,33.95988843
 33018, 3.60,103.1972503,33.96136985
 17313, 4.97,55.59434812,33.96503899
 92833, 5.99,283.71883669,33.96858048
102488, 2.48,311.55180091,33.96945334
 96724, 6.10,294.93718392,33.97890836
 24832, 6.49,79.8488498,33.98543113
 37580, 6.05,115.68169569,34.00022479
 34358, 5.94,106.84338053,34.00936165
 58512, 6.49,179.98918842,34.03466959
 53377, 5.73,163.74258356,34.03490757
 81911, 6.02,250.96557908,34.03866333
 52032, 6.42,159.46782433,34.07861018
 64927, 5.81,199.61544766,34.09829261
 20579, 5.73,66.12141978,34.1308408
 97087, 6.04,295.9643626,34.16271463
 56997, 5.31,175.26260484,34.20256022
 53229, 3.79,163.32766612,34.21556641
 15416, 4.85,49.68259978,34.2226737
 10644, 4.84,34.26007346,34.22482985
  6512, 6.28,20.90546597,34.24560145
 24575, 5.99,79.0756354,34.31221188
100866, 6.39,306.78238806,34.32907395
101268, 6.47,307.9011204,34.33050116
 75572, 5.46,231.5727702,34.3358496
 18081, 5.78,57.97381828,34.3591292
102571, 4.93,311.79468503,34.37410329
  6776, 6.27,21.7758949,34.37757818
 25471, 5.92,81.70334709,34.39182774
 45860, 3.14,140.26441169,34.39252592
 97142, 6.39,296.15904371,34.41415588
 99145, 6.12,301.92266944,34.42292025
 67665, 4.76,207.94787312,34.44431774
 96052, 4.74,292.94300436,34.45297707
 91119, 6.10,278.80626144,34.45800106
 34267, 5.55,106.54845981,34.47408682
 25541, 5.08,81.91203061,34.47598643
 11840, 5.84,38.21940851,34.54245642
 20252, 4.93,65.10273351,34.56674228
  6702, 6.34,21.53590855,34.57990693
 37265, 4.89,114.79148501,34.58463287
109654, 5.34,333.19921276,34.60471273
 45412, 5.98,138.80982607,34.63339985
   394, 6.09,1.22172791,34.65955259
 67605, 5.89,207.78836921,34.66453
 76617, 6.12,234.70356906,34.67507876
 12086, 5.38,38.94498948,34.68768289
 15204, 6.25,49.00763108,34.68860876
 85382, 5.94,261.69235534,34.69569698
 26071, 6.27,83.4092718,34.72560421
 91707, 6.49,280.53369641,34.74631578
 83494, 6.08,255.97341989,34.7902371
115148, 6.32,349.86417565,34.79318424
  7147, 6.39,23.0315984,34.79997529
105138, 4.41,319.47944955,34.8968812
 57670, 5.73,177.42416287,34.9317394
100122, 5.14,304.66279104,34.98278431
 10064, 3.00,32.38550383,34.98739204
 51685, 5.57,158.3788815,34.98870207
 66907, 5.98,205.68092115,34.98899453
 41262, 6.08,126.27039729,35.01143577
 97242, 6.14,296.4639491,35.01276709
 96546, 6.44,294.42008887,35.0225612
 37204, 5.58,114.63681646,35.04848403
 13328, 4.56,42.87846216,35.05989415
 18434, 5.49,59.11953366,35.0809084
 98110, 3.89,299.07665069,35.08349079
 47631, 6.12,145.67814044,35.09349974
 46735, 5.39,142.88520681,35.10350902
 64979, 6.01,199.76780333,35.12793546
 13905, 4.94,44.7654574,35.18311415
 95067, 6.30,290.13771445,35.18595454
 73634, 5.52,225.77534828,35.20577288
 80888, 6.25,247.76162298,35.22510682
 49593, 4.49,151.85718812,35.24469176
  7943, 5.63,25.51439571,35.24576705
101474, 4.61,308.47578431,35.25086482
 45661, 5.94,139.60809965,35.36412574
 28908, 6.12,91.53593305,35.38845807
  2942, 5.45,9.33844167,35.39951013
 38723, 6.23,118.9202868,35.41274781
